transaction_id,timestamp,user_id,device_id,card_id,amount,billing_country,ip_country,merchant_category,is_fraud
txn_00031710,2026-02-27 03:06:19+00:00,usr_000817,dev_000817_0,card_000817,1014.11,IN,IN,grocery,0
txn_00031711,2026-02-27 03:08:25+00:00,usr_000998,dev_000998_0,card_000998,2170.42,US,US,grocery,0
txn_00031712,2026-02-27 03:12:39+00:00,usr_003896,dev_003896_0,card_003896,1061.8,AU,AU,grocery,0
txn_00031713,2026-02-27 03:12:42+00:00,usr_002065,dev_002065_0,card_002065,1442.38,IN,IN,grocery,0
txn_00031714,2026-02-27 03:19:17+00:00,usr_000848,dev_000848_0,card_000848,1742.23,US,US,grocery,0
txn_00031715,2026-02-27 03:23:07+00:00,usr_001980,dev_001980_0,card_001980,528.51,IN,IN,fuel,0
txn_00031716,2026-02-27 03:24:29+00:00,usr_001536,dev_001536_0,card_001536,7088.58,US,US,electronics,0
txn_00031717,2026-02-27 03:24:59+00:00,usr_002137,dev_002137_0,card_002137,6118.85,US,US,fuel,0
txn_00031718,2026-02-27 03:27:15+00:00,usr_002935,dev_002935_0,card_002935,7924.57,IN,IN,utilities,0
txn_00031719,2026-02-27 03:28:39+00:00,usr_000387,dev_000387_0,card_000387,1431.67,IN,IN,travel,0
txn_00031720,2026-02-27 03:29:01+00:00,usr_000156,dev_000156_0,card_000156,321.07,US,US,grocery,0
txn_00031721,2026-02-27 03:29:13+00:00,usr_001186,dev_001186_0,card_001186,239.65,IN,IN,restaurant,0
txn_00031722,2026-02-27 03:32:10+00:00,usr_004034,dev_004034_0,card_004034,1235.09,CA,CA,restaurant,0
txn_00031723,2026-02-27 03:33:25+00:00,usr_001553,dev_001553_0,card_001553,1854.69,GB,GB,digital_goods,0
txn_00031724,2026-02-27 03:34:28+00:00,usr_003290,dev_003290_0,card_003290,1159.85,IN,IN,fuel,0
txn_00031725,2026-02-27 03:35:24+00:00,usr_004067,dev_004067_0,card_004067,511.86,IN,IN,restaurant,0
txn_00031726,2026-02-27 03:36:12+00:00,usr_000593,dev_000593_0,card_000593,1462.74,IN,IN,grocery,0
txn_00031727,2026-02-27 03:36:51+00:00,usr_001186,dev_001186_0,card_001186,512.08,IN,IN,grocery,0
txn_00031728,2026-02-27 03:38:48+00:00,usr_000363,dev_000363_0,card_000363,1046.17,IN,IN,utilities,0
txn_00031729,2026-02-27 03:39:02+00:00,usr_002627,dev_002627_0,card_002627,1748.97,GB,GB,utilities,0
txn_00031730,2026-02-27 03:39:09+00:00,usr_002482,dev_002482_0,card_002482,241.46,IN,IN,restaurant,0
txn_00031731,2026-02-27 03:39:26+00:00,usr_002795,dev_002795_0,card_002795,5444.26,US,US,retail,0
txn_00031732,2026-02-27 03:40:02+00:00,usr_001653,dev_001653_0,card_001653,878.95,US,US,fuel,0
txn_00031733,2026-02-27 03:42:10+00:00,usr_003608,dev_003608_0,card_003608,1197.36,IN,IN,retail,0
txn_00031734,2026-02-27 03:45:19+00:00,usr_001429,dev_001429_0,card_001429,853.02,IN,IN,utilities,0
txn_00031735,2026-02-27 03:45:59+00:00,usr_001268,dev_001268_0,card_001268,5915.58,GB,GB,grocery,0
txn_00031736,2026-02-27 03:46:23+00:00,usr_003426,dev_003426_0,card_003426,814.18,IN,IN,grocery,0
txn_00031737,2026-02-27 03:47:25+00:00,usr_000998,dev_000998_0,card_000998,2792.22,US,US,retail,0
txn_00031738,2026-02-27 03:47:40+00:00,usr_003834,dev_003834_0,card_003834,1039.24,IN,IN,retail,0
txn_00031739,2026-02-27 03:49:18+00:00,usr_000523,dev_000523_0,card_000523,474.37,IN,IN,grocery,0
txn_00031740,2026-02-27 03:53:30+00:00,usr_002150,dev_002150_0,card_002150,731.28,IN,IN,restaurant,0
txn_00031741,2026-02-27 03:54:32+00:00,usr_000667,dev_000667_0,card_000667,1058.29,SG,SG,restaurant,0
txn_00031742,2026-02-27 03:55:44+00:00,usr_002269,dev_002269_0,card_002269,4320.67,IN,IN,fuel,0
txn_00031743,2026-02-27 03:57:45+00:00,usr_002243,dev_002243_0,card_002243,1404.19,US,US,fuel,0
txn_00031744,2026-02-27 04:06:13+00:00,usr_002888,dev_002888_0,card_002888,3403.1,IN,IN,travel,0
txn_00031745,2026-02-27 04:08:22+00:00,usr_002728,dev_002728_0,card_002728,5186.28,US,US,grocery,0
txn_00031746,2026-02-27 04:17:49+00:00,usr_002383,dev_002383_0,card_002383,3897.85,IN,IN,grocery,0
txn_00031747,2026-02-27 04:20:08+00:00,usr_000657,dev_000657_0,card_000657,3897.87,GB,GB,grocery,0
txn_00031748,2026-02-27 04:21:40+00:00,usr_000332,dev_000332_0,card_000332,995.68,AE,AE,fuel,0
txn_00031749,2026-02-27 04:23:36+00:00,usr_001574,dev_001574_0,card_001574,232.97,US,US,travel,0
txn_00031750,2026-02-27 04:24:18+00:00,usr_002561,dev_002561_0,card_002561,4249.55,IN,IN,grocery,0
txn_00031751,2026-02-27 04:24:52+00:00,usr_002180,dev_002180_0,card_002180,2580.13,IN,IN,travel,0
txn_00031758,2026-02-27 04:27:33+00:00,usr_002177,dev_001136_0,card_001136,6288.5,GB,GB,fuel,0
txn_00031752,2026-02-27 04:28:19+00:00,usr_001242,dev_001242_0,card_001242,2263.65,US,US,restaurant,0
txn_00031759,2026-02-27 04:30:40+00:00,usr_003924,dev_001136_0,card_001136,2876.23,AE,AE,travel,0
txn_00031760,2026-02-27 04:31:21+00:00,usr_003563,dev_001136_0,card_001136,1024.58,US,US,grocery,0
txn_00031753,2026-02-27 04:32:30+00:00,usr_000882,dev_000882_0,card_000882,715.86,IN,IN,retail,0
txn_00031754,2026-02-27 04:33:04+00:00,usr_001987,dev_001987_0,card_001987,2025.05,IN,IN,grocery,0
txn_00031755,2026-02-27 04:43:09+00:00,usr_002596,dev_002596_0,card_002596,801.3,SG,SG,restaurant,0
txn_00031756,2026-02-27 04:43:39+00:00,usr_001057,dev_001057_0,card_001057,1636.8,IN,IN,grocery,0
txn_00031757,2026-02-27 04:47:15+00:00,usr_002442,dev_002442_0,card_002442,50201.58,IN,IN,restaurant,0
txn_00031761,2026-02-27 04:52:43+00:00,usr_003680,dev_001136_0,card_001136,1207.59,AU,AU,retail,0
txn_00031762,2026-02-27 04:57:45+00:00,usr_000984,dev_001136_0,card_001136,583.67,US,US,electronics,0
txn_00031763,2026-02-27 04:58:33+00:00,usr_001136,dev_001136_0,card_001136,9882.76,AU,AU,electronics,0
txn_00031764,2026-02-27 05:00:03+00:00,usr_002660,dev_002660_0,card_002660,1001.4,US,US,electronics,0
txn_00031765,2026-02-27 05:02:28+00:00,usr_002900,dev_002900_0,card_002900,1526.98,IN,IN,restaurant,0
txn_00031766,2026-02-27 05:04:35+00:00,usr_003540,dev_003540_0,card_003540,3087.88,SG,SG,grocery,0
txn_00031767,2026-02-27 05:04:59+00:00,usr_000600,dev_000600_0,card_000600,453.59,IN,IN,restaurant,0
txn_00031768,2026-02-27 05:08:48+00:00,usr_002420,dev_002420_0,card_002420,1196.95,GB,GB,retail,0
txn_00031769,2026-02-27 05:14:01+00:00,usr_003288,dev_003288_0,card_003288,333.51,IN,IN,electronics,0
txn_00031770,2026-02-27 05:14:36+00:00,usr_003242,dev_003242_0,card_003242,1020.68,IN,IN,digital_goods,0
txn_00031771,2026-02-27 05:16:19+00:00,usr_004103,dev_004103_0,card_004103,4545.57,SG,SG,fuel,0
txn_00031772,2026-02-27 05:16:41+00:00,usr_000793,dev_000793_0,card_000793,628.38,AE,AE,retail,0
txn_00031773,2026-02-27 05:17:45+00:00,usr_003952,dev_003952_0,card_003952,307.8,IN,IN,grocery,0
txn_00031774,2026-02-27 05:18:50+00:00,usr_001028,dev_001028_0,card_001028,331.0,IN,IN,electronics,0
txn_00031775,2026-02-27 05:25:39+00:00,usr_002420,dev_002420_0,card_002420,625.73,GB,GB,grocery,0
txn_00031776,2026-02-27 05:26:20+00:00,usr_000043,dev_000043_0,card_000043,3071.27,IN,IN,grocery,0
txn_00031777,2026-02-27 05:31:12+00:00,usr_003321,dev_003321_0,card_003321,395.53,IN,IN,restaurant,0
txn_00031778,2026-02-27 05:33:34+00:00,usr_001547,dev_001547_0,card_001547,2740.33,IN,IN,travel,0
txn_00031779,2026-02-27 05:35:05+00:00,usr_000816,dev_000816_0,card_000816,1978.36,US,CA,retail,0
txn_00031780,2026-02-27 05:38:07+00:00,usr_001779,dev_001779_0,card_001779,1765.7,IN,IN,grocery,0
txn_00031781,2026-02-27 05:43:37+00:00,usr_000720,dev_000720_0,card_000720,710.52,IN,IN,retail,0
txn_00031782,2026-02-27 05:47:24+00:00,usr_003167,dev_003167_0,card_003167,1650.52,AE,AE,retail,0
txn_00031783,2026-02-27 05:51:17+00:00,usr_000419,dev_000419_0,card_000419,4086.01,IN,IN,retail,0
txn_00031784,2026-02-27 05:58:58+00:00,usr_002986,dev_002986_0,card_002986,677.1,US,US,utilities,0
txn_00031785,2026-02-27 05:59:46+00:00,usr_002553,dev_002553_0,card_002553,2845.92,DE,DE,restaurant,0
txn_00031786,2026-02-27 06:01:43+00:00,usr_001090,dev_001090_0,card_001090,651.32,IN,SG,electronics,0
txn_00031787,2026-02-27 06:09:09+00:00,usr_001128,dev_001128_0,card_001128,1866.79,IN,IN,grocery,0
txn_00031788,2026-02-27 06:12:35+00:00,usr_002207,dev_002207_0,card_002207,930.69,US,DE,grocery,0
txn_00031789,2026-02-27 06:16:47+00:00,usr_003617,dev_003617_0,card_003617,672.84,AU,AU,retail,0
txn_00031790,2026-02-27 06:16:54+00:00,usr_002946,dev_002946_0,card_002946,475.72,CA,CA,restaurant,0
txn_00031791,2026-02-27 06:22:26+00:00,usr_002242,dev_002242_0,card_002242,2179.77,IN,IN,grocery,0
txn_00031792,2026-02-27 06:24:47+00:00,usr_003374,dev_003374_0,card_003374,499.81,AU,AU,digital_goods,0
txn_00031793,2026-02-27 06:26:11+00:00,usr_001186,dev_001186_0,card_001186,760.73,IN,IN,retail,0
txn_00031794,2026-02-27 06:28:46+00:00,usr_002569,dev_002569_0,card_002569,1882.1,CA,CA,grocery,0
txn_00031795,2026-02-27 06:33:37+00:00,usr_000359,dev_000359_0,card_000359,2763.13,US,US,fuel,0
txn_00031796,2026-02-27 06:38:35+00:00,usr_003769,dev_003769_0,card_003769,1261.63,IN,IN,digital_goods,0
txn_00031797,2026-02-27 06:44:44+00:00,usr_000895,dev_000895_0,card_000895,2410.4,IN,IN,fuel,0
txn_00031798,2026-02-27 06:47:15+00:00,usr_002491,dev_002491_0,card_002491,475.03,DE,DE,utilities,0
txn_00031799,2026-02-27 06:47:28+00:00,usr_002515,dev_002515_0,card_002515,2603.31,IN,IN,retail,0
txn_00031800,2026-02-27 06:47:59+00:00,usr_000339,dev_000339_0,card_000339,3313.62,GB,GB,utilities,0
txn_00031801,2026-02-27 06:52:45+00:00,usr_000176,dev_000176_0,card_000176,710.95,IN,IN,retail,0
txn_00031802,2026-02-27 06:52:52+00:00,usr_002926,dev_002926_0,card_002926,702.44,IN,IN,grocery,0
txn_00031803,2026-02-27 06:56:33+00:00,usr_000386,dev_000386_0,card_000386,1998.47,IN,IN,retail,0
txn_00031804,2026-02-27 06:58:34+00:00,usr_002250,dev_002250_0,card_002250,92.13,AE,AE,retail,0
txn_00031805,2026-02-27 06:59:07+00:00,usr_000488,dev_000488_0,card_000488,596.83,IN,IN,restaurant,0
txn_00031806,2026-02-27 07:00:35+00:00,usr_002298,dev_002298_0,card_002298,521.55,IN,IN,grocery,0
txn_00031807,2026-02-27 07:01:53+00:00,usr_001409,dev_001409_0,card_001409,2082.84,GB,GB,utilities,0
txn_00031808,2026-02-27 07:02:40+00:00,usr_002592,dev_002592_0,card_002592,2269.82,GB,GB,grocery,0
txn_00031809,2026-02-27 07:02:41+00:00,usr_001929,dev_001929_0,card_001929,3191.88,AU,AU,restaurant,0
txn_00031810,2026-02-27 07:07:19+00:00,usr_000360,dev_000360_0,card_000360,1043.68,IN,IN,grocery,0
txn_00031811,2026-02-27 07:08:23+00:00,usr_002511,dev_002511_0,card_002511,1615.2,US,US,utilities,0
txn_00031812,2026-02-27 07:11:57+00:00,usr_003435,dev_003435_0,card_003435,566.19,SG,SG,retail,0
txn_00031813,2026-02-27 07:13:08+00:00,usr_001966,dev_001966_0,card_001966,1301.65,IN,IN,grocery,0
txn_00031814,2026-02-27 07:15:40+00:00,usr_001825,dev_001825_0,card_001825,967.0,IN,IN,restaurant,0
txn_00031815,2026-02-27 07:25:43+00:00,usr_003745,dev_003745_0,card_003745,1193.23,IN,IN,grocery,0
txn_00031816,2026-02-27 07:31:12+00:00,usr_000437,dev_000437_0,card_000437,998.47,IN,IN,retail,0
txn_00031817,2026-02-27 07:35:03+00:00,usr_003505,dev_003505_0,card_003505,2584.15,GB,GB,retail,0
txn_00031818,2026-02-27 07:35:35+00:00,usr_003605,dev_003605_0,card_003605,618.8,GB,GB,grocery,0
txn_00031819,2026-02-27 07:35:48+00:00,usr_001624,dev_001624_0,card_001624,3441.14,US,US,fuel,0
txn_00031820,2026-02-27 07:44:58+00:00,usr_003374,dev_003374_0,card_003374,1045.71,AU,AU,utilities,0
txn_00031821,2026-02-27 07:53:09+00:00,usr_001739,dev_001739_0,card_001739,1846.61,IN,IN,digital_goods,0
txn_00031822,2026-02-27 07:53:27+00:00,usr_001254,dev_001254_0,card_001254,9015.28,IN,IN,retail,0
txn_00031823,2026-02-27 07:54:29+00:00,usr_000568,dev_000568_0,card_000568,746.24,SG,SG,utilities,0
txn_00031824,2026-02-27 07:55:38+00:00,usr_000009,dev_000009_0,card_000009,8331.95,SG,SG,digital_goods,0
txn_00031825,2026-02-27 07:59:26+00:00,usr_002722,dev_002722_0,card_002722,1914.9,AU,AU,digital_goods,0
txn_00031826,2026-02-27 08:00:55+00:00,usr_002809,dev_002809_0,card_002809,5681.9,GB,GB,retail,0
txn_00031827,2026-02-27 08:02:11+00:00,usr_003693,dev_003693_0,card_003693,843.23,IN,IN,utilities,0
txn_00031828,2026-02-27 08:02:36+00:00,usr_001922,dev_001922_0,card_001922,420.26,IN,IN,retail,0
txn_00031829,2026-02-27 08:07:17+00:00,usr_003395,dev_003395_0,card_003395,5275.09,DE,DE,grocery,0
txn_00031830,2026-02-27 08:08:49+00:00,usr_003212,dev_003212_0,card_003212,1191.87,SG,SG,grocery,0
txn_00031831,2026-02-27 08:10:43+00:00,usr_003460,dev_003460_0,card_003460,1937.79,IN,IN,restaurant,0
txn_00031832,2026-02-27 08:13:40+00:00,usr_002120,dev_002120_0,card_002120,3203.05,IN,IN,digital_goods,0
txn_00031833,2026-02-27 08:15:34+00:00,usr_002627,dev_002627_0,card_002627,1068.51,GB,GB,grocery,0
txn_00031834,2026-02-27 08:15:46+00:00,usr_002907,dev_002907_0,card_002907,1060.25,IN,IN,utilities,0
txn_00031835,2026-02-27 08:16:45+00:00,usr_001675,dev_001675_0,card_001675,2539.4,DE,DE,restaurant,0
txn_00031836,2026-02-27 08:22:50+00:00,usr_002120,dev_002120_0,card_002120,2642.9,IN,IN,utilities,0
txn_00031837,2026-02-27 08:25:19+00:00,usr_000890,dev_000890_0,card_000890,2520.64,US,US,fuel,0
txn_00031838,2026-02-27 08:31:01+00:00,usr_002260,dev_002260_0,card_002260,2004.34,AU,AU,restaurant,0
txn_00031839,2026-02-27 08:35:01+00:00,usr_002266,dev_002266_0,card_002266,1717.47,DE,DE,grocery,0
txn_00031840,2026-02-27 08:39:03+00:00,usr_003224,dev_003224_0,card_003224,530.58,IN,IN,retail,0
txn_00031841,2026-02-27 08:42:03+00:00,usr_003091,dev_003091_0,card_003091,2754.25,AU,AU,grocery,0
txn_00031842,2026-02-27 08:43:27+00:00,usr_000998,dev_000998_0,card_000998,2895.64,US,US,electronics,0
txn_00031843,2026-02-27 08:44:59+00:00,usr_003707,dev_003707_0,card_003707,2384.39,IN,IN,travel,0
txn_00031844,2026-02-27 08:49:32+00:00,usr_003913,dev_003913_0,card_003913,1214.19,IN,IN,restaurant,0
txn_00031845,2026-02-27 08:50:59+00:00,usr_001604,dev_001604_0,card_001604,542.47,IN,IN,utilities,0
txn_00031846,2026-02-27 08:53:19+00:00,usr_001186,dev_001186_0,card_001186,555.48,IN,IN,retail,0
txn_00031847,2026-02-27 08:53:39+00:00,usr_000563,dev_000563_0,card_000563,1123.59,IN,IN,grocery,0
txn_00031848,2026-02-27 08:55:33+00:00,usr_004118,dev_004118_0,card_004118,4361.75,AE,AE,digital_goods,0
txn_00031849,2026-02-27 08:57:48+00:00,usr_004004,dev_004004_0,card_004004,11260.16,IN,IN,utilities,0
txn_00031850,2026-02-27 08:59:19+00:00,usr_002506,dev_002506_0,card_002506,623.76,AU,AU,retail,0
txn_00031851,2026-02-27 08:59:33+00:00,usr_004067,dev_004067_0,card_004067,924.91,IN,IN,retail,0
txn_00031852,2026-02-27 09:00:48+00:00,usr_001435,dev_001435_0,card_001435,2523.64,DE,DE,utilities,0
txn_00031853,2026-02-27 09:01:37+00:00,usr_001307,dev_001307_0,card_001307,627.09,US,US,electronics,0
txn_00031854,2026-02-27 09:04:46+00:00,usr_003109,dev_003109_0,card_003109,1873.22,GB,GB,electronics,0
txn_00031855,2026-02-27 09:07:30+00:00,usr_001850,dev_001850_0,card_001850,799.17,GB,GB,restaurant,0
txn_00031856,2026-02-27 09:10:25+00:00,usr_001109,dev_001109_0,card_001109,536.51,GB,GB,digital_goods,0
txn_00031857,2026-02-27 09:24:55+00:00,usr_001769,dev_001769_0,card_001769,2764.58,US,US,grocery,0
txn_00031858,2026-02-27 09:28:35+00:00,usr_002459,dev_002459_0,card_002459,613.64,CA,CA,grocery,0
txn_00031859,2026-02-27 09:34:52+00:00,usr_000679,dev_000679_0,card_000679,327.11,IN,AE,electronics,0
txn_00031860,2026-02-27 09:44:01+00:00,usr_001600,dev_001600_0,card_001600,839.16,IN,IN,travel,0
txn_00031861,2026-02-27 09:44:30+00:00,usr_000044,newdev_0031861,card_000044,11757.5,AU,US,fuel,1
txn_00031862,2026-02-27 10:00:19+00:00,usr_001646,dev_001646_0,card_001646,428.7,IN,IN,utilities,0
txn_00031863,2026-02-27 10:04:26+00:00,usr_003567,dev_003567_0,card_003567,493.82,IN,IN,digital_goods,0
txn_00031864,2026-02-27 10:07:07+00:00,usr_003213,dev_003213_0,card_003213,936.17,US,US,retail,0
txn_00031865,2026-02-27 10:10:06+00:00,usr_003043,dev_003043_0,card_003043,1583.76,US,US,grocery,0
txn_00031866,2026-02-27 10:12:06+00:00,usr_001162,dev_001162_0,card_001162,648.62,GB,GB,retail,0
txn_00031867,2026-02-27 10:16:14+00:00,usr_001233,newdev_0031867,card_001233,23725.97,US,US,restaurant,1
txn_00031868,2026-02-27 10:16:55+00:00,usr_002838,dev_002838_0,card_002838,2072.93,SG,SG,fuel,0
txn_00031869,2026-02-27 10:19:57+00:00,usr_002863,dev_002863_0,card_002863,4321.14,IN,IN,retail,0
txn_00031870,2026-02-27 10:21:11+00:00,usr_001892,dev_001892_0,card_001892,1572.33,IN,IN,grocery,0
txn_00031871,2026-02-27 10:32:18+00:00,usr_000956,dev_000956_0,card_000956,4422.9,IN,IN,retail,0
txn_00031872,2026-02-27 10:34:28+00:00,usr_004026,dev_004026_0,card_004026,2509.88,IN,IN,utilities,0
txn_00031873,2026-02-27 10:35:23+00:00,usr_000963,dev_000963_0,card_000963,1258.04,IN,IN,digital_goods,0
txn_00031874,2026-02-27 10:38:05+00:00,usr_002159,dev_002159_0,card_002159,3292.91,IN,IN,restaurant,0
txn_00031875,2026-02-27 10:39:33+00:00,usr_002935,dev_002935_0,card_002935,3264.68,IN,IN,grocery,0
txn_00031876,2026-02-27 10:41:21+00:00,usr_001773,dev_001773_0,card_001773,472.18,GB,GB,grocery,0
txn_00031877,2026-02-27 10:42:25+00:00,usr_003111,dev_003111_0,card_003111,819.48,IN,IN,utilities,0
txn_00031878,2026-02-27 10:42:35+00:00,usr_001355,dev_001355_0,card_001355,4866.77,AE,AE,restaurant,0
txn_00031879,2026-02-27 10:44:05+00:00,usr_003524,dev_003524_0,card_003524,2141.26,IN,IN,grocery,0
txn_00031880,2026-02-27 10:44:13+00:00,usr_001787,dev_001787_0,card_001787,7578.31,AU,AU,digital_goods,0
txn_00031897,2026-02-27 10:47:06+00:00,usr_000736,dev_000707_0,card_000707,847.21,DE,DE,grocery,0
txn_00031898,2026-02-27 10:48:05+00:00,usr_002057,dev_000707_0,card_000707,1741.58,IN,IN,restaurant,0
txn_00031881,2026-02-27 10:48:16+00:00,usr_001646,dev_001646_0,card_001646,397.56,IN,IN,utilities,0
txn_00031882,2026-02-27 10:48:57+00:00,usr_003592,dev_003592_0,card_003592,1450.68,AU,AU,restaurant,0
txn_00031899,2026-02-27 10:51:28+00:00,usr_001563,dev_000707_0,card_000707,1906.12,CA,CA,fuel,0
txn_00031883,2026-02-27 10:52:53+00:00,usr_004066,dev_004066_0,card_004066,508.29,US,US,utilities,0
txn_00031884,2026-02-27 10:53:18+00:00,usr_000571,dev_000571_0,card_000571,3710.25,IN,IN,retail,0
txn_00031885,2026-02-27 10:54:54+00:00,usr_002983,dev_002983_0,card_002983,895.67,IN,CA,retail,0
txn_00031886,2026-02-27 10:57:35+00:00,usr_002207,dev_002207_0,card_002207,983.83,US,US,restaurant,0
txn_00031887,2026-02-27 11:06:27+00:00,usr_000510,dev_000510_0,card_000510,672.19,IN,IN,digital_goods,0
txn_00031888,2026-02-27 11:08:23+00:00,usr_001734,dev_001734_0,card_001734,445.74,IN,IN,fuel,0
txn_00031889,2026-02-27 11:09:35+00:00,usr_000268,dev_000268_0,card_000268,1651.63,CA,CA,digital_goods,0
txn_00031890,2026-02-27 11:12:13+00:00,usr_001624,dev_001624_0,card_001624,1778.01,US,US,grocery,0
txn_00031891,2026-02-27 11:14:39+00:00,usr_003460,dev_003460_0,card_003460,5044.86,IN,IN,grocery,0
txn_00031900,2026-02-27 11:16:10+00:00,usr_003983,dev_000707_0,card_000707,571.64,IN,IN,grocery,0
txn_00031892,2026-02-27 11:16:19+00:00,usr_004063,dev_004063_0,card_004063,7813.27,AE,AE,electronics,0
txn_00031893,2026-02-27 11:17:35+00:00,usr_003346,newdev_0031893,card_003346,8410.16,SG,AE,utilities,1
txn_00031894,2026-02-27 11:17:43+00:00,usr_004056,dev_004056_0,card_004056,1007.04,IN,IN,utilities,0
txn_00031895,2026-02-27 11:20:10+00:00,usr_003905,dev_003905_0,card_003905,746.64,GB,GB,grocery,0
txn_00031896,2026-02-27 11:21:40+00:00,usr_001078,dev_001078_0,card_001078,2769.06,IN,IN,retail,0
txn_00031901,2026-02-27 11:24:12+00:00,usr_003689,dev_000707_0,card_000707,2391.66,IN,IN,retail,0
txn_00031902,2026-02-27 11:29:19+00:00,usr_000707,dev_000707_0,card_000707,949.1,IN,SG,retail,0
txn_00031903,2026-02-27 11:30:23+00:00,usr_001675,dev_001675_0,card_001675,2282.67,DE,DE,fuel,0
txn_00031904,2026-02-27 11:30:27+00:00,usr_002097,dev_002097_0,card_002097,4040.75,IN,IN,restaurant,0
txn_00031905,2026-02-27 11:31:57+00:00,usr_003527,dev_003527_0,card_003527,573.49,IN,IN,electronics,0
txn_00031906,2026-02-27 11:32:01+00:00,usr_001297,dev_001297_0,card_001297,1480.9,IN,IN,retail,0
txn_00031907,2026-02-27 11:32:40+00:00,usr_001279,dev_001279_0,card_001279,2905.13,SG,SG,restaurant,0
txn_00031908,2026-02-27 11:35:08+00:00,usr_000419,dev_000419_0,card_000419,3191.36,IN,IN,restaurant,0
txn_00031909,2026-02-27 11:37:10+00:00,usr_001943,dev_001943_0,card_001943,1829.84,DE,DE,retail,0
txn_00031910,2026-02-27 11:38:44+00:00,usr_004079,dev_004079_0,card_004079,941.62,IN,IN,grocery,0
txn_00031911,2026-02-27 11:39:05+00:00,usr_001336,dev_001336_0,card_001336,1383.89,US,US,electronics,0
txn_00031912,2026-02-27 11:40:51+00:00,usr_000401,dev_000401_0,card_000401,1921.05,IN,IN,retail,0
txn_00031913,2026-02-27 11:44:12+00:00,usr_002129,dev_002129_0,card_002129,1428.66,AE,AE,grocery,0
txn_00031914,2026-02-27 11:44:35+00:00,usr_002014,dev_002014_0,card_002014,1997.4,IN,IN,travel,0
txn_00031915,2026-02-27 11:44:39+00:00,usr_000371,dev_000371_0,card_000371,976.35,US,US,restaurant,0
txn_00031916,2026-02-27 11:45:47+00:00,usr_000811,dev_000811_0,card_000811,4370.32,US,US,fuel,0
txn_00031917,2026-02-27 11:46:33+00:00,usr_000045,dev_000045_0,card_000045,1443.6,IN,CA,grocery,0
txn_00031918,2026-02-27 11:47:54+00:00,usr_001657,dev_001657_0,card_001657,503.55,IN,IN,restaurant,0
txn_00031919,2026-02-27 11:51:14+00:00,usr_004043,dev_004043_0,card_004043,1081.59,US,US,fuel,0
txn_00031920,2026-02-27 11:52:20+00:00,usr_000057,dev_000057_0,card_000057,106.21,CA,CA,grocery,0
txn_00031921,2026-02-27 11:54:17+00:00,usr_000793,dev_000793_0,card_000793,1227.55,AE,AE,fuel,0
txn_00031922,2026-02-27 12:01:46+00:00,usr_000026,dev_000026_0,card_000026,6230.39,IN,IN,electronics,0
txn_00031923,2026-02-27 12:07:59+00:00,usr_000995,dev_000995_0,card_000995,786.56,IN,IN,grocery,0
txn_00031924,2026-02-27 12:14:22+00:00,usr_000682,dev_000682_0,card_000682,1715.75,US,US,grocery,0
txn_00031925,2026-02-27 12:17:05+00:00,usr_002591,dev_002591_0,card_002591,855.64,DE,DE,grocery,0
txn_00031926,2026-02-27 12:20:13+00:00,usr_003932,dev_003932_0,card_003932,1276.66,IN,IN,grocery,0
txn_00031927,2026-02-27 12:23:09+00:00,usr_003019,dev_003019_0,card_003019,306.53,IN,IN,grocery,0
txn_00031928,2026-02-27 12:28:59+00:00,usr_003525,dev_003525_0,card_003525,613.12,DE,DE,retail,0
txn_00031929,2026-02-27 12:31:02+00:00,usr_003414,dev_003414_0,card_003414,566.99,IN,IN,travel,0
txn_00031930,2026-02-27 12:31:20+00:00,usr_003518,dev_003518_0,card_003518,1571.02,IN,IN,digital_goods,0
txn_00031931,2026-02-27 12:31:47+00:00,usr_000000,dev_000000_0,card_000000,23678.56,US,IN,restaurant,0
txn_00031932,2026-02-27 12:35:25+00:00,usr_003592,dev_003592_0,card_003592,1080.08,AU,AU,utilities,0
txn_00031933,2026-02-27 12:35:33+00:00,usr_003236,dev_003236_0,card_003236,1137.42,AE,AE,utilities,0
txn_00031934,2026-02-27 12:42:29+00:00,usr_003351,dev_003351_0,card_003351,3322.71,US,US,utilities,0
txn_00031935,2026-02-27 12:44:16+00:00,usr_001384,dev_001384_0,card_001384,504.02,IN,IN,restaurant,0
txn_00031936,2026-02-27 12:44:56+00:00,usr_003972,dev_003972_0,card_003972,3342.16,AE,AE,electronics,0
txn_00031937,2026-02-27 12:47:42+00:00,usr_003880,dev_003880_0,card_003880,9744.71,IN,IN,restaurant,0
txn_00031938,2026-02-27 12:49:02+00:00,usr_003384,dev_003384_0,card_003384,10178.57,IN,IN,utilities,0
txn_00031939,2026-02-27 12:49:21+00:00,usr_002489,dev_002489_0,card_002489,974.7,DE,DE,digital_goods,0
txn_00031940,2026-02-27 12:51:27+00:00,usr_002987,dev_002987_0,card_002987,1049.78,IN,IN,grocery,0
txn_00031941,2026-02-27 12:52:21+00:00,usr_003592,dev_003592_0,card_003592,2617.91,AU,AU,grocery,0
txn_00031942,2026-02-27 12:53:30+00:00,usr_001893,dev_001893_0,card_001893,768.83,US,US,grocery,0
txn_00031943,2026-02-27 12:53:53+00:00,usr_002432,dev_002432_0,card_002432,2451.15,IN,IN,grocery,0
